"","time","treatment","temperature","nutrients","dissimilarity","divergence","species","composition","richness"
"13048",34,"Tmp_25_28_Nut0.01",28,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13049",34,"Tmp_25_28_Nut0.35",28,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13050",34,"Tmp_25_28_Nut0.75",28,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13051",35,"Tmp_18_21_Nut0.01",21,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13052",35,"Tmp_18_21_Nut0.35",21,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13053",35,"Tmp_18_21_Nut0.75",21,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13054",35,"Tmp_22_25_Nut0.01",25,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13055",35,"Tmp_22_25_Nut0.35",25,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13056",35,"Tmp_22_25_Nut0.75",25,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13057",35,"Tmp_25_28_Nut0.01",28,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13058",35,"Tmp_25_28_Nut0.35",28,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13059",35,"Tmp_25_28_Nut0.75",28,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13060",36,"Tmp_18_21_Nut0.01",21,0.01,1.0318061543432,0.0110599614136615,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13061",36,"Tmp_18_21_Nut0.35",21,0.35,1.02477216781368,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13062",36,"Tmp_18_21_Nut0.75",21,0.75,1.01501336202507,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13063",36,"Tmp_22_25_Nut0.01",25,0.01,1.06221954932711,0.680372203355274,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13064",36,"Tmp_22_25_Nut0.35",25,0.35,1.11714063739989,0.397290756046858,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13065",36,"Tmp_22_25_Nut0.75",25,0.75,1.09389109470018,0.517243693440518,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13066",36,"Tmp_25_28_Nut0.01",28,0.01,1.16572620109034,0.336635264735187,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13067",36,"Tmp_25_28_Nut0.35",28,0.35,1.33059185469894,0.201973470402768,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13068",36,"Tmp_25_28_Nut0.75",28,0.75,1.2676530921992,0.299520368494347,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13069",37,"Tmp_18_21_Nut0.01",18,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13070",37,"Tmp_18_21_Nut0.35",18,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13071",37,"Tmp_18_21_Nut0.75",18,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13072",37,"Tmp_22_25_Nut0.01",22,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13073",37,"Tmp_22_25_Nut0.35",22,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13074",37,"Tmp_22_25_Nut0.75",22,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13075",37,"Tmp_25_28_Nut0.01",25,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13076",37,"Tmp_25_28_Nut0.35",25,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13077",37,"Tmp_25_28_Nut0.75",25,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13078",38,"Tmp_18_21_Nut0.01",18,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13079",38,"Tmp_18_21_Nut0.35",18,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13080",38,"Tmp_18_21_Nut0.75",18,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13081",38,"Tmp_22_25_Nut0.01",22,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13082",38,"Tmp_22_25_Nut0.35",22,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13083",38,"Tmp_22_25_Nut0.75",22,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13084",38,"Tmp_25_28_Nut0.01",25,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13085",38,"Tmp_25_28_Nut0.35",25,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13086",38,"Tmp_25_28_Nut0.75",25,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13087",39,"Tmp_18_21_Nut0.01",18,0.01,1.04638825129903,0.615353399384455,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13088",39,"Tmp_18_21_Nut0.35",18,0.35,1.01390338768799,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13089",39,"Tmp_18_21_Nut0.75",18,0.75,1.01373438314284,0.0558971426240895,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13090",39,"Tmp_22_25_Nut0.01",22,0.01,1.03064405637801,0.0220960466552829,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13091",39,"Tmp_22_25_Nut0.35",22,0.35,1.02934927200838,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13092",39,"Tmp_22_25_Nut0.75",22,0.75,1.01696977234537,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13093",39,"Tmp_25_28_Nut0.01",25,0.01,1.06221954932711,0.680372203355274,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13094",39,"Tmp_25_28_Nut0.35",25,0.35,1.11714063739989,0.397290756046858,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13095",39,"Tmp_25_28_Nut0.75",25,0.75,1.09389109470018,0.517243693440518,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13096",40,"Tmp_18_21_Nut0.01",21,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13097",40,"Tmp_18_21_Nut0.35",21,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13098",40,"Tmp_18_21_Nut0.75",21,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13099",40,"Tmp_22_25_Nut0.01",25,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13100",40,"Tmp_22_25_Nut0.35",25,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13101",40,"Tmp_22_25_Nut0.75",25,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13102",40,"Tmp_25_28_Nut0.01",28,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13103",40,"Tmp_25_28_Nut0.35",28,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13104",40,"Tmp_25_28_Nut0.75",28,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13105",41,"Tmp_18_21_Nut0.01",21,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13106",41,"Tmp_18_21_Nut0.35",21,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13107",41,"Tmp_18_21_Nut0.75",21,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13108",41,"Tmp_22_25_Nut0.01",25,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13109",41,"Tmp_22_25_Nut0.35",25,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13110",41,"Tmp_22_25_Nut0.75",25,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13111",41,"Tmp_25_28_Nut0.01",28,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13112",41,"Tmp_25_28_Nut0.35",28,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13113",41,"Tmp_25_28_Nut0.75",28,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13114",42,"Tmp_18_21_Nut0.01",21,0.01,1.0318061543432,0.0110599614136615,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13115",42,"Tmp_18_21_Nut0.35",21,0.35,1.02477216781368,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13116",42,"Tmp_18_21_Nut0.75",21,0.75,1.01501336202507,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13117",42,"Tmp_22_25_Nut0.01",25,0.01,1.06221954932711,0.680372203355274,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13118",42,"Tmp_22_25_Nut0.35",25,0.35,1.11714063739989,0.397290756046858,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13119",42,"Tmp_22_25_Nut0.75",25,0.75,1.09389109470018,0.517243693440518,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13120",42,"Tmp_25_28_Nut0.01",28,0.01,1.16572620109034,0.336635264735187,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13121",42,"Tmp_25_28_Nut0.35",28,0.35,1.33059185469894,0.201973470402768,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13122",42,"Tmp_25_28_Nut0.75",28,0.75,1.2676530921992,0.299520368494347,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13123",43,"Tmp_18_21_Nut0.01",18,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13124",43,"Tmp_18_21_Nut0.35",18,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13125",43,"Tmp_18_21_Nut0.75",18,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13126",43,"Tmp_22_25_Nut0.01",22,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13127",43,"Tmp_22_25_Nut0.35",22,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13128",43,"Tmp_22_25_Nut0.75",22,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13129",43,"Tmp_25_28_Nut0.01",25,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13130",43,"Tmp_25_28_Nut0.35",25,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13131",43,"Tmp_25_28_Nut0.75",25,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13132",44,"Tmp_18_21_Nut0.01",18,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13133",44,"Tmp_18_21_Nut0.35",18,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13134",44,"Tmp_18_21_Nut0.75",18,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13135",44,"Tmp_22_25_Nut0.01",22,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13136",44,"Tmp_22_25_Nut0.35",22,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13137",44,"Tmp_22_25_Nut0.75",22,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13138",44,"Tmp_25_28_Nut0.01",25,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13139",44,"Tmp_25_28_Nut0.35",25,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13140",44,"Tmp_25_28_Nut0.75",25,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13141",45,"Tmp_18_21_Nut0.01",18,0.01,1.04638825129903,0.615353399384455,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13142",45,"Tmp_18_21_Nut0.35",18,0.35,1.01390338768799,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13143",45,"Tmp_18_21_Nut0.75",18,0.75,1.01373438314284,0.0558971426240895,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13144",45,"Tmp_22_25_Nut0.01",22,0.01,1.03064405637801,0.0220960466552829,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13145",45,"Tmp_22_25_Nut0.35",22,0.35,1.02934927200838,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13146",45,"Tmp_22_25_Nut0.75",22,0.75,1.01696977234537,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13147",45,"Tmp_25_28_Nut0.01",25,0.01,1.06221954932711,0.680372203355274,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13148",45,"Tmp_25_28_Nut0.35",25,0.35,1.11714063739989,0.397290756046858,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13149",45,"Tmp_25_28_Nut0.75",25,0.75,1.09389109470018,0.517243693440518,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13150",46,"Tmp_18_21_Nut0.01",21,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13151",46,"Tmp_18_21_Nut0.35",21,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13152",46,"Tmp_18_21_Nut0.75",21,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13153",46,"Tmp_22_25_Nut0.01",25,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13154",46,"Tmp_22_25_Nut0.35",25,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13155",46,"Tmp_22_25_Nut0.75",25,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13156",46,"Tmp_25_28_Nut0.01",28,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13157",46,"Tmp_25_28_Nut0.35",28,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13158",46,"Tmp_25_28_Nut0.75",28,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13159",47,"Tmp_18_21_Nut0.01",21,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13160",47,"Tmp_18_21_Nut0.35",21,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13161",47,"Tmp_18_21_Nut0.75",21,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13162",47,"Tmp_22_25_Nut0.01",25,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13163",47,"Tmp_22_25_Nut0.35",25,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13164",47,"Tmp_22_25_Nut0.75",25,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13165",47,"Tmp_25_28_Nut0.01",28,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13166",47,"Tmp_25_28_Nut0.35",28,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13167",47,"Tmp_25_28_Nut0.75",28,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13168",48,"Tmp_18_21_Nut0.01",21,0.01,1.0318061543432,0.0110599614136615,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13169",48,"Tmp_18_21_Nut0.35",21,0.35,1.02477216781368,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13170",48,"Tmp_18_21_Nut0.75",21,0.75,1.01501336202507,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13171",48,"Tmp_22_25_Nut0.01",25,0.01,1.06221954932711,0.680372203355274,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13172",48,"Tmp_22_25_Nut0.35",25,0.35,1.11714063739989,0.397290756046858,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13173",48,"Tmp_22_25_Nut0.75",25,0.75,1.09389109470018,0.517243693440518,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13174",48,"Tmp_25_28_Nut0.01",28,0.01,1.16572620109034,0.336635264735187,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13175",48,"Tmp_25_28_Nut0.35",28,0.35,1.33059185469894,0.201973470402768,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13176",48,"Tmp_25_28_Nut0.75",28,0.75,1.2676530921992,0.299520368494347,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13177",49,"Tmp_18_21_Nut0.01",18,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13178",49,"Tmp_18_21_Nut0.35",18,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13179",49,"Tmp_18_21_Nut0.75",18,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13180",49,"Tmp_22_25_Nut0.01",22,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13181",49,"Tmp_22_25_Nut0.35",22,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13182",49,"Tmp_22_25_Nut0.75",22,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13183",49,"Tmp_25_28_Nut0.01",25,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13184",49,"Tmp_25_28_Nut0.35",25,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13185",49,"Tmp_25_28_Nut0.75",25,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13186",50,"Tmp_18_21_Nut0.01",18,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13187",50,"Tmp_18_21_Nut0.35",18,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13188",50,"Tmp_18_21_Nut0.75",18,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13189",50,"Tmp_22_25_Nut0.01",22,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13190",50,"Tmp_22_25_Nut0.35",22,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13191",50,"Tmp_22_25_Nut0.75",22,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13192",50,"Tmp_25_28_Nut0.01",25,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13193",50,"Tmp_25_28_Nut0.35",25,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13194",50,"Tmp_25_28_Nut0.75",25,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13195",51,"Tmp_18_21_Nut0.01",18,0.01,1.04638825129903,0.615353399384455,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13196",51,"Tmp_18_21_Nut0.35",18,0.35,1.01390338768799,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13197",51,"Tmp_18_21_Nut0.75",18,0.75,1.01373438314284,0.0558971426240895,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13198",51,"Tmp_22_25_Nut0.01",22,0.01,1.03064405637801,0.0220960466552829,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13199",51,"Tmp_22_25_Nut0.35",22,0.35,1.02934927200838,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13200",51,"Tmp_22_25_Nut0.75",22,0.75,1.01696977234537,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13201",51,"Tmp_25_28_Nut0.01",25,0.01,1.06221954932711,0.680372203355274,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13202",51,"Tmp_25_28_Nut0.35",25,0.35,1.11714063739989,0.397290756046858,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13203",51,"Tmp_25_28_Nut0.75",25,0.75,1.09389109470018,0.517243693440518,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13204",52,"Tmp_18_21_Nut0.01",21,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13205",52,"Tmp_18_21_Nut0.35",21,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13206",52,"Tmp_18_21_Nut0.75",21,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13207",52,"Tmp_22_25_Nut0.01",25,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13208",52,"Tmp_22_25_Nut0.35",25,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13209",52,"Tmp_22_25_Nut0.75",25,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13210",52,"Tmp_25_28_Nut0.01",28,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13211",52,"Tmp_25_28_Nut0.35",28,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13212",52,"Tmp_25_28_Nut0.75",28,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13213",53,"Tmp_18_21_Nut0.01",21,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13214",53,"Tmp_18_21_Nut0.35",21,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13215",53,"Tmp_18_21_Nut0.75",21,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13216",53,"Tmp_22_25_Nut0.01",25,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13217",53,"Tmp_22_25_Nut0.35",25,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13218",53,"Tmp_22_25_Nut0.75",25,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13219",53,"Tmp_25_28_Nut0.01",28,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13220",53,"Tmp_25_28_Nut0.35",28,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13221",53,"Tmp_25_28_Nut0.75",28,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13222",54,"Tmp_18_21_Nut0.01",21,0.01,1.0318061543432,0.0110599614136615,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13223",54,"Tmp_18_21_Nut0.35",21,0.35,1.02477216781368,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13224",54,"Tmp_18_21_Nut0.75",21,0.75,1.01501336202507,0,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13225",54,"Tmp_22_25_Nut0.01",25,0.01,1.06221954932711,0.680372203355274,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13226",54,"Tmp_22_25_Nut0.35",25,0.35,1.11714063739989,0.397290756046858,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13227",54,"Tmp_22_25_Nut0.75",25,0.75,1.09389109470018,0.517243693440518,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13228",54,"Tmp_25_28_Nut0.01",28,0.01,1.16572620109034,0.336635264735187,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13229",54,"Tmp_25_28_Nut0.35",28,0.35,1.33059185469894,0.201973470402768,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13230",54,"Tmp_25_28_Nut0.75",28,0.75,1.2676530921992,0.299520368494347,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13231",55,"Tmp_18_21_Nut0.01",18,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13232",55,"Tmp_18_21_Nut0.35",18,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13233",55,"Tmp_18_21_Nut0.75",18,0.75,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13234",55,"Tmp_22_25_Nut0.01",22,0.01,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
"13235",55,"Tmp_22_25_Nut0.35",22,0.35,0,NA,"Dexiostoma_Loxocephalus_Paramecium_Spirostomum","DLPS",4
